^#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
1	95010762	95011194	MGP_C57BL6NJ_G0016688	Asb18	1:95010762-95011194	3.68799	19.471596	0.2414488	41.213306	0.2414488	14495.75	0.098739455
1	95025442	95026009	MGP_C57BL6NJ_G0016688	Asb18	1:95025442-95026009	5.05509	47.245895	0.56466815	100	0.56466815	0	0.56030114
1	36820376	36820951	MGP_C57BL6NJ_G0016321	Cox5b	1:36820376-36820951	5.9625201	64.248321	0.4918315	100	0.4918315	6918.6667	0.30168716
1	36827367	36828404	MGP_C57BL6NJ_G0016321	Cox5b	1:36827367-36828404	11.50228	64.248321	1.0139453	100	1.0139453	0	0.62194932
1	78194671	78195521	MGP_C57BL6NJ_G0016550	Ttll4	1:78194671-78195521	12.70577	33.501552	0.43612333	100	0.43612333	17489.455	0.64176631
1	78232785	78233758	MGP_C57BL6NJ_G0016550	Ttll4	1:78232785-78233758	9.2424097	21.163997	0.22405511	63.173183	0.22405511	19923.455	0.18227262
1	78253815	78255126	MGP_C57BL6NJ_G0016550	Ttll4	1:78253815-78255126	8.7333298	10.003155	0.12399387	29.858781	0.12399387	40953.455	0.034402464
1	171970920	171971911	MGP_C57BL6NJ_G0017050	Dars2	1:171970920-171971911	16.034519	42.31239	0.537498	100	0.537498	4516	0.89792494
1	63259081	63259495	MGP_C57BL6NJ_G0016472	Icos	1:63259081-63259495	6.8013301	5.7399323	0.14762452	36.397984	0.14762452	188007	0.030450135
1	63311949	63312341	MGP_C57BL6NJ_G0016472	Icos	1:63311949-63312341	3.3049099	7.2331278	0.100067	45.866616	0.100067	135161	0.026010036
1	63315818	63316062	MGP_C57BL6NJ_G0016472	Icos	1:63315818-63316062	2.1370599	8.4029782	0.069872255	53.284856	0.069872255	131440	0.021099003
1	63316320	63316861	MGP_C57BL6NJ_G0016472	Icos	1:63316320-63316861	2.8627999	8.4029782	0.093600689	53.284856	0.093600689	130641	0.028264169
1	63318378	63319334	MGP_C57BL6NJ_G0016472	Icos	1:63318378-63319334	5.63237	8.4029782	0.18415318	53.284856	0.18415318	128168	0.055607889
1	63324312	63324489	MGP_C57BL6NJ_G0016472	Icos	1:63324312-63324489	3.7312	7.9206316	0.10293227	50.226206	0.10293227	123013	0.02929782
1	63324676	63324837	MGP_C57BL6NJ_G0016472	Icos	1:63324676-63324837	2.87359	7.9206316	0.079273462	50.226206	0.079273462	122665	0.022563766
1	63405636	63406086	MGP_C57BL6NJ_G0016472	Icos	1:63405636-63406086	5.1779799	13.71534	0.26061117	86.971538	0.26061117	41416	0.12844688
1	63410754	63411061	MGP_C57BL6NJ_G0016472	Icos	1:63410754-63411061	3.04057	10.322757	0.10297793	65.458529	0.10297793	36441	0.038200037
1	63422580	63422947	MGP_C57BL6NJ_G0016472	Icos	1:63422580-63422947	3.77087	15.769918	0.2107384	100	0.2107384	24555	0.1194255
1	63429783	63430877	MGP_C57BL6NJ_G0016472	Icos	1:63429783-63430877	8.93995	10.234596	0.36776463	64.899487	0.36776463	16625	0.13525851
1	63541182	63541345	MGP_C57BL6NJ_G0016472	Icos	1:63541182-63541345	15.84776	8.8184354	0.56276929	55.919348	0.56276929	93681	0.17833881
1	65298095	65298658	MGP_C57BL6NJ_G0016476	Ndufs1	1:65298095-65298658	4.4257698	16.843088	0.11097157	34.753533	0.11097157	444702.62	0.035054321
1	65307524	65307689	MGP_C57BL6NJ_G0016476	Ndufs1	1:65307524-65307689	3.4519899	28.126062	0.091519154	58.034491	0.091519154	435671.62	0.04990367
1	65752393	65753512	MGP_C57BL6NJ_G0016476	Ndufs1	1:65752393-65753512	11.28507	46.187023	0.30696063	95.300947	0.30696063	9358.8462	0.28701308
1	65758249	65758610	MGP_C57BL6NJ_G0016476	Ndufs1	1:65758249-65758610	10.23261	48.46439	0.27901396	100	0.27901396	14889.385	0.25035721
1	65793187	65793380	MGP_C57BL6NJ_G0016476	Ndufs1	1:65793187-65793380	2.9812601	21.574474	0.065416262	44.516136	0.065416262	49827.385	0.025801805
1	65964905	65965458	MGP_C57BL6NJ_G0016476	Ndufs1	1:65964905-65965458	38.7598	19.735633	0.9022066	40.721926	0.9022066	221545.38	0.31539432
1	203557439	203558690	MGP_C57BL6NJ_G0017341	Atf3	1:203557439-203558690	15.66014	0.45037492	0.091269158	99.844516	0.091269158	981233.33	0.0240533
1	197467714	197468449	MGP_C57BL6NJ_G0017308	Hlx	1:197467714-197468449	13.90607	0.45107627	0.092419456	100	0.092419456	66352	0.024150906
1	197627621	197628025	MGP_C57BL6NJ_G0017308	Hlx	1:197627621-197628025	13.25355	0.45107627	0.091319798	100	0.091319798	92821	0.023863545
1	197641212	197642176	MGP_C57BL6NJ_G0017308	Hlx	1:197641212-197642176	11.5866	0.45107627	0.080432572	100	0.080432572	106412	0.021018512
1	198159962	198160216	MGP_C57BL6NJ_G0017308	Hlx	1:198159962-198160216	14.12176	0.45107627	0.099974345	100	0.099974345	625162	0.026125137
1	198223840	198224976	MGP_C57BL6NJ_G0017308	Hlx	1:198223840-198224976	11.89142	0.45107627	0.084057954	100	0.084057954	689040	0.021965891
1	98452586	98452863	MGP_C57BL6NJ_G0016733	Sned1	1:98452586-98452863	2.6674399	18.918514	0.10841117	77.712579	0.10841117	41911	0.12930451
1	98458698	98459997	MGP_C57BL6NJ_G0016733	Sned1	1:98458698-98459997	9.0113497	24.344211	0.43263247	100	0.43263247	35081.667	0.52595529
1	98468862	98469642	MGP_C57BL6NJ_G0016733	Sned1	1:98468862-98469642	4.7072501	15.110527	0.16427809	62.070309	0.16427809	31911.667	0.11026864
1	98531149	98531394	MGP_C57BL6NJ_G0016733	Sned1	1:98531149-98531394	3.5649099	13.446174	0.050480293	55.233557	0.050480293	36376	0.035097426
1	98536031	98536555	MGP_C57BL6NJ_G0016733	Sned1	1:98536031-98536555	9.6189203	12.296714	0.12309846	50.511859	0.12309846	41258	0.059556703
1	88541077	88541708	MGP_C57BL6NJ_G0016617	Pid1	1:88541077-88541708	8.6750402	6.0945022	0.23803739	19.012554	0.23803739	99671.25	0.024534186
1	88586544	88586894	MGP_C57BL6NJ_G0016617	Pid1	1:88586544-88586894	3.4519899	16.122593	0.17888276	50.296423	0.17888276	65816.875	0.05406953
1	88598926	88599197	MGP_C57BL6NJ_G0016617	Pid1	1:88598926-88599197	2.9287901	28.805041	0.21580638	89.860889	0.21580638	56599.5	0.15384167
1	88599835	88600512	MGP_C57BL6NJ_G0016617	Pid1	1:88599835-88600512	5.60462	32.055148	0.42920954	100	0.42920954	55693.25	0.32913016
1	88617021	88617236	MGP_C57BL6NJ_G0016617	Pid1	1:88617021-88617236	3.6088901	15.912099	0.19530185	49.639761	0.19530185	59955.75	0.055642347
1	88619905	88620228	MGP_C57BL6NJ_G0016617	Pid1	1:88619905-88620228	4.7072501	12.048539	0.21366838	37.586907	0.21366838	60636.25	0.042122432
1	88639019	88639579	MGP_C57BL6NJ_G0016617	Pid1	1:88639019-88639579	3.7658	13.197246	0.19888843	41.170443	0.19888843	65325.875	0.041442817
1	88669916	88670115	MGP_C57BL6NJ_G0016617	Pid1	1:88669916-88670115	3.13817	12.175246	0.16160438	37.982186	0.16160438	79467	0.053676865
1	88678807	88679331	MGP_C57BL6NJ_G0016617	Pid1	1:88678807-88679331	5.6487098	15.778405	0.29698894	49.222686	0.29698894	86094.625	0.13367667
1	88719549	88719750	MGP_C57BL6NJ_G0016617	Pid1	1:88719549-88719750	6.8141198	8.1170565	0.18900704	25.322162	0.18900704	125851.5	0.024105627
1	142501180	142501687	MGP_C57BL6NJ_G0002852	Gm15851	1:142501180-142501687	4.7072501	10.754535	0.10255812	28.694527	0.10255812	61813	0.02549915
1	142536352	142536664	MGP_C57BL6NJ_G0002852	Gm15851	1:142536352-142536664	3.7658	13.726908	0.10080453	36.625212	0.10080453	26836	0.031990189
1	142545565	142545845	MGP_C57BL6NJ_G0002852	Gm15851	1:142545565-142545845	3.15993	22.660034	0.1416724	60.459975	0.1416724	17655	0.074218095
1	142550144	142551166	MGP_C57BL6NJ_G0002852	Gm15851	1:142550144-142551166	5.8306799	27.600849	0.26451698	73.642725	0.26451698	12334	0.16878739
1	142559661	142559941	MGP_C57BL6NJ_G0002852	Gm15851	1:142559661-142559941	3.3334	35.661819	0.17940655	95.150463	0.17940655	3559	0.14791281
1	142565452	142566242	MGP_C57BL6NJ_G0002852	Gm15851	1:142565452-142566242	3.5706899	37.479397	0.18493627	100	0.18493627	1953	0.16024286
1	142568268	142568674	MGP_C57BL6NJ_G0002852	Gm15851	1:142568268-142568674	2.6306601	37.479397	0.13624943	100	0.13624943	4769	0.11805687
1	142572834	142573340	MGP_C57BL6NJ_G0002852	Gm15851	1:142572834-142573340	3.9881201	19.373638	0.10147844	51.691435	0.10147844	9335	0.045451579
1	142574486	142575198	MGP_C57BL6NJ_G0002852	Gm15851	1:142574486-142575198	5.3111701	19.373638	0.13514369	51.691435	0.13514369	10987	0.06053004
1	65288848	65289366	MGP_C57BL6NJ_G0016480	Adam23	1:65288848-65289366	6.2553601	2.6463012	0.074197379	64.465717	0.074197379	819972.67	0.031061892
1	65514670	65514834	MGP_C57BL6NJ_G0016480	Adam23	1:65514670-65514834	5.4917998	2.4384202	0.064592736	59.401593	0.064592736	594504.67	0.025105001
1	65679205	65679729	MGP_C57BL6NJ_G0016480	Adam23	1:65679205-65679729	10.49025	3.3056945	0.052457903	80.528992	0.052457903	429609.67	0.030763297
1	65964905	65965458	MGP_C57BL6NJ_G0016480	Adam23	1:65964905-65965458	38.7598	3.3628189	0.15372992	81.920581	0.15372992	143880.67	0.096212124
1	66005854	66006066	MGP_C57BL6NJ_G0016480	Adam23	1:66005854-66006066	12.23886	4.1049744	0.16952494	100	0.16952494	103272.67	0.09819144
1	66008811	66008996	MGP_C57BL6NJ_G0016480	Adam23	1:66008811-66008996	10.19905	4.1049744	0.14127078	100	0.14127078	100342.67	0.081826199
1	66266799	66267040	MGP_C57BL6NJ_G0016480	Adam23	1:66266799-66267040	6.7470598	2.6933068	0.079711313	65.610806	0.079711313	157461.33	0.033614869
1	66270102	66270358	MGP_C57BL6NJ_G0016480	Adam23	1:66270102-66270358	9.5714197	1.9756985	0.086590606	48.129375	0.086590606	160764.33	0.053536729
1	66368317	66369135	MGP_C57BL6NJ_G0016480	Adam23	1:66368317-66369135	14.02771	2.8116704	0.10272876	68.494224	0.10272876	258979.33	0.042723382
1	66649583	66649944	MGP_C57BL6NJ_G0016480	Adam23	1:66649583-66649944	3.23576	3.2108755	0.045043585	78.219136	0.045043585	540245.33	0.021666458
1	66662233	66662521	MGP_C57BL6NJ_G0016480	Adam23	1:66662233-66662521	4.7072501	3.0347232	0.058100005	73.927945	0.058100005	552895.33	0.02666623
1	66672022	66673238	MGP_C57BL6NJ_G0016480	Adam23	1:66672022-66673238	6.3480802	2.6259139	0.063914283	63.96907	0.063914283	562684.33	0.023476656
1	181572559	181573947	MGP_C57BL6NJ_G0017126	Ddr2	1:181572559-181573947	6.2553601	8.1431171	0.13531761	16.356405	0.13531761	47608	0.02500253
1	181626381	181627459	MGP_C57BL6NJ_G0017126	Ddr2	1:181626381-181627459	5.76686	49.785493	0.45749785	100	0.45749785	5428.8	0.58002092
1	181646331	181646758	MGP_C57BL6NJ_G0017126	Ddr2	1:181646331-181646758	8.6299696	21.128067	0.37337735	42.4382	0.37337735	24777	0.19369406
1	166894344	166895076	MGP_C57BL6NJ_G0017027	Soat1	1:166894344-166895076	11.39986	8.4094678	0.1463835	22.130799	0.1463835	45599.25	0.047705157
1	166952385	166952698	MGP_C57BL6NJ_G0017027	Soat1	1:166952385-166952698	4.0871801	37.998935	0.26022625	100	0.26022625	13149	0.31067003
1	166953446	166953978	MGP_C57BL6NJ_G0017027	Soat1	1:166953446-166953978	6.9636202	37.998935	0.44336602	100	0.44336602	12925.25	0.52931068
1	182831290	182832095	MGP_C57BL6NJ_G0017148	Tomm40l	1:182831290-182832095	7.3316798	10.479772	0.077428457	19.550262	0.077428457	54728.625	0.021367376
1	182857072	182857776	MGP_C57BL6NJ_G0017148	Tomm40l	1:182857072-182857776	6.0664301	15.550677	0.074427131	29.010154	0.074427131	29047.625	0.030477499
1	182885347	182885608	MGP_C57BL6NJ_G0017148	Tomm40l	1:182885347-182885608	2.82357	53.604255	0.078187691	100	0.078187691	1215.625	0.11036628
1	182886479	182887391	MGP_C57BL6NJ_G0017148	Tomm40l	1:182886479-182887391	11.52591	53.604255	0.31916486	100	0.31916486	0	0.45051896
1	182897370	182897559	MGP_C57BL6NJ_G0017148	Tomm40l	1:182897370-182897559	3.0943501	27.307073	0.049697402	50.941988	0.049697402	10547.375	0.035736135
1	182898575	182898821	MGP_C57BL6NJ_G0017148	Tomm40l	1:182898575-182898821	2.9391601	27.307073	0.047204944	50.941988	0.047204944	11752.375	0.033943872
1	202165514	202166483	MGP_C57BL6NJ_G0002926	Gm26574	1:202165514-202166483	10.42203	0.45107627	0.088641547	100	0.088641547	883439	0.024998784
1	202673270	202674341	MGP_C57BL6NJ_G0002926	Gm26574	1:202673270-202674341	9.3521004	0.45107627	0.07233813	100	0.07233813	375581	0.020400877
1	202881340	202881972	MGP_C57BL6NJ_G0002926	Gm26574	1:202881340-202881972	16.931669	0.45107627	0.12648425	100	0.12648425	167950	0.035671225
1	203557439	203558690	MGP_C57BL6NJ_G0002926	Gm26574	1:203557439-203558690	15.66014	0.45107627	0.091411288	100	0.091411288	507518	0.025779909
1	113956334	113957088	MGP_C57BL6NJ_G0016783	Serpinb8	1:113956334-113957088	6.1194301	9.4256823	0.20619663	19.782984	0.20619663	56013.75	0.026137936
1	114002623	114002981	MGP_C57BL6NJ_G0016783	Serpinb8	1:114002623-114002981	4.0796199	42.409855	0.54872178	89.011431	0.54872178	10120.75	0.33828709
1	114009208	114009766	MGP_C57BL6NJ_G0016783	Serpinb8	1:114009208-114009766	3.9227099	47.645403	0.59998192	100	0.59998192	3671.5	0.42842035
1	114049532	114049751	MGP_C57BL6NJ_G0016783	Serpinb8	1:114049532-114049751	3.9227099	8.4398977	0.19963597	17.713981	0.19963597	36431.25	0.02249273
1	114077372	114077659	MGP_C57BL6NJ_G0016783	Serpinb8	1:114077372-114077659	7.3747001	7.265908	0.34956486	15.249967	0.34956486	64271.25	0.033357749
1	114114566	114115394	MGP_C57BL6NJ_G0016783	Serpinb8	1:114114566-114115394	11.85056	6.2051165	0.36468321	13.023537	0.36468321	101465.25	0.030717735
1	14990278	14991235	MGP_C57BL6NJ_G0016251	Jph1	1:14990278-14991235	10.01863	8.3018253	0.6362894	28.320263	0.6362894	249486.5	0.099580811
1	15260100	15260355	MGP_C57BL6NJ_G0016251	Jph1	1:15260100-15260355	7.53161	8.8763764	0.40417066	30.280246	0.40417066	49449.5	0.043531472
1	15289216	15290639	MGP_C57BL6NJ_G0016251	Jph1	1:15289216-15290639	9.7543697	29.314083	1.4073739	100	1.4073739	49036	0.73297744
1	15303297	15303466	MGP_C57BL6NJ_G0016251	Jph1	1:15303297-15303466	2.6674399	12.716959	0.14031619	43.381739	0.14031619	62576.5	0.024322532
1	149371441	149372178	MGP_C57BL6NJ_G0016963	Kcnt2	1:149371441-149372178	11.12395	7.528969	0.27053941	29.496947	0.27053941	194301.33	0.068393758
1	149387769	149387935	MGP_C57BL6NJ_G0016963	Kcnt2	1:149387769-149387935	11.29741	4.4791864	0.3160837	17.548528	0.3160837	178544.33	0.041204662
1	149448035	149449174	MGP_C57BL6NJ_G0016963	Kcnt2	1:149448035-149449174	7.3051801	25.52457	0.61792138	100	0.61792138	117505	0.58676726
1	149639082	149639309	MGP_C57BL6NJ_G0016963	Kcnt2	1:149639082-149639309	2.51054	9.7555213	0.14171432	38.22012	0.14171432	117591.67	0.055961475
1	150432654	150433954	MGP_C57BL6NJ_G0016963	Kcnt2	1:150432654-150433954	31.19306	1.3238627	1.0000798	5.1866211	1.0000798	866175.67	0.038697917
1	13782792	13783023	MGP_C57BL6NJ_G0016246	Stau2	1:13782792-13783023	3.2950799	6.2594298	0.067706452	16.123161	0.067706452	839525.4	0.022672961
1	14636210	14637529	MGP_C57BL6NJ_G0016246	Stau2	1:14636210-14637529	6.25108	38.822596	0.32807486	100	0.32807486	14378.667	0.71717125
1	144459889	144460937	MGP_C57BL6NJ_G0016939	Cacna1s	1:144459889-144460937	6.9186301	4.8576817	0.077958295	30.629634	0.077958295	441785.83	0.047972462
1	144829707	144830269	MGP_C57BL6NJ_G0016939	Cacna1s	1:144829707-144830269	5.4917998	7.8266877	0.070896622	49.35041	0.070896622	72453.833	0.050721012
1	144839573	144840345	MGP_C57BL6NJ_G0016939	Cacna1s	1:144839573-144840345	10.85756	6.8159935	0.12003128	42.977577	0.12003128	62377.833	0.084457951
1	144945427	144945614	MGP_C57BL6NJ_G0016939	Cacna1s	1:144945427-144945614	3.13817	15.859418	0.072261642	100	0.072261642	42991.833	0.20024378
1	144956195	144956400	MGP_C57BL6NJ_G0016939	Cacna1s	1:144956195-144956400	3.7923801	7.9393999	0.040107691	50.061105	0.040107691	53473.167	0.044288275
1	144960190	144960996	MGP_C57BL6NJ_G0016939	Cacna1s	1:144960190-144960996	4.59554	12.045674	0.069186061	75.952813	0.069186061	57468.167	0.087314433
1	144964221	144964503	MGP_C57BL6NJ_G0016939	Cacna1s	1:144964221-144964503	4.18084	12.045674	0.062942734	75.952813	0.062942734	61499.167	0.079435207
1	144970429	144971074	MGP_C57BL6NJ_G0016939	Cacna1s	1:144970429-144971074	5.2564602	8.7635954	0.068285779	55.257989	0.068285779	67707.167	0.086352679
1	144972034	144972336	MGP_C57BL6NJ_G0016939	Cacna1s	1:144972034-144972336	2.36959	8.7635954	0.030782941	55.257989	0.030782941	69312.167	0.038927423
1	113001968	113002149	MGP_C57BL6NJ_G0016770	Bcl2	1:113001968-113002149	4.5503502	13.25704	0.43314017	24.616437	0.43314017	32555.5	0.038117685
1	113004320	113004793	MGP_C57BL6NJ_G0016770	Bcl2	1:113004320-113004793	3.7658	13.25704	0.35846016	24.616437	0.35846016	29911.5	0.031545611
1	113012676	113013082	MGP_C57BL6NJ_G0016770	Bcl2	1:113012676-113013082	4.5503502	14.361061	0.35362272	26.666447	0.35362272	21622.5	0.037580179
1	113013981	113014296	MGP_C57BL6NJ_G0016770	Bcl2	1:113013981-113014296	3.2950799	14.361061	0.25607153	26.666447	0.25607153	20408.5	0.027213223
1	113021141	113021368	MGP_C57BL6NJ_G0016770	Bcl2	1:113021141-113021368	2.8243501	39.521404	0.42911613	73.385626	0.42911613	13336.5	0.12063748
1	113029027	113029524	MGP_C57BL6NJ_G0016770	Bcl2	1:113029027-113029524	4.23175	42.095194	0.69685985	78.164787	0.69685985	5180.5	0.20054678
1	113034759	113035872	MGP_C57BL6NJ_G0016770	Bcl2	1:113034759-113035872	6.7491598	53.854421	1.3120526	100	1.3120526	301.5	0.46495318
1	113080536	113081701	MGP_C57BL6NJ_G0016770	Bcl2	1:113080536-113081701	11.32427	10.462655	0.30779774	19.427663	0.30779774	45832.5	0.021748177
1	202165514	202166483	MGP_C57BL6NJ_G0017329	Ptpn14	1:202165514-202166483	10.42203	0.45107627	0.088641547	100	0.088641547	831347	0.025259989
1	202673270	202674341	MGP_C57BL6NJ_G0017329	Ptpn14	1:202673270-202674341	9.3521004	0.45107627	0.07233813	100	0.07233813	323489	0.02061404
1	202881340	202881972	MGP_C57BL6NJ_G0017329	Ptpn14	1:202881340-202881972	16.931669	0.45107627	0.12648425	100	0.12648425	115858	0.036043943
1	203557439	203558690	MGP_C57BL6NJ_G0017329	Ptpn14	1:203557439-203558690	15.66014	0.45107627	0.091411288	100	0.091411288	559610	0.026049276
1	142641805	142642707	MGP_C57BL6NJ_G0016912	Klhl12	1:142641805-142642707	6.18186	5.1730577	0.057142098	14.744087	0.057142098	512509.5	0.042943567
1	143107260	143108222	MGP_C57BL6NJ_G0016912	Klhl12	1:143107260-143108222	11.39311	9.5529066	0.10469556	27.227395	0.10469556	46994.5	0.041156922
1	143148838	143149637	MGP_C57BL6NJ_G0016912	Klhl12	1:143148838-143149637	9.84659	35.085643	0.45143003	100	0.45143003	5781.5	0.56060927
1	143193930	143195037	MGP_C57BL6NJ_G0016912	Klhl12	1:143193930-143195037	13.65499	8.0852241	0.17362509	23.044252	0.17362509	38714.5	0.052573345
1	177397839	177398088	MGP_C57BL6NJ_G0017103	Dusp27	1:177397839-177398088	2.78616	51.561809	0.21820117	100	0.21820117	861	0.19440451
1	177398695	177399185	MGP_C57BL6NJ_G0017103	Dusp27	1:177398695-177399185	4.2233801	51.561809	0.33075863	100	0.33075863	0	0.29468664
1	177399385	177399889	MGP_C57BL6NJ_G0017103	Dusp27	1:177399385-177399889	5.23318	51.561809	0.40984222	100	0.40984222	437	0.36514551
1	177409141	177409337	MGP_C57BL6NJ_G0017103	Dusp27	1:177409141-177409337	2.51054	25.306043	0.11065817	49.079045	0.11065817	10193	0.048387018
1	78232785	78233758	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78232785-78233758	9.2424097	12.521592	0.13256128	39.760412	0.13256128	36470.667	0.058793638
1	78253815	78255126	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78253815-78255126	8.7333298	21.640161	0.2682401	68.715043	0.2682401	15302	0.28931489
1	78282505	78283147	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78282505-78283147	4.7874699	31.49261	0.20391932	100	0.20391932	12277.333	0.25975555
1	78290695	78291553	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78290695-78291553	3.8924501	20.751382	0.094342039	65.892862	0.094342039	20467.333	0.078239096
1	78292758	78293026	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78292758-78293026	3.7486	20.751382	0.090855517	65.892862	0.090855517	22530.333	0.075347678
1	78301673	78302260	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78301673-78302260	8.7451096	13.232796	0.12937816	42.018734	0.12937816	31445.333	0.058741337
1	78318655	78319110	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78318655-78319110	9.4014597	7.5537426	0.084280146	23.985762	0.084280146	48427.333	0.022906998
1	78352918	78353483	MGP_C57BL6NJ_G0016551	Cyp27a1	1:78352918-78353483	5.8155799	9.2078771	0.071649757	29.238215	0.071649757	82690.333	0.023764306
1	143866278	143866610	MGP_C57BL6NJ_G0016927	Shisa4	1:143866278-143866610	2.8712399	16.228835	0.055756957	45.336866	0.055756957	297973	0.027062487
1	144098941	144099726	MGP_C57BL6NJ_G0016927	Shisa4	1:144098941-144099726	14.33211	7.9325505	0.16676519	22.16037	0.16676519	64857	0.03838981
1	144137557	144138137	MGP_C57BL6NJ_G0016927	Shisa4	1:144137557-144138137	4.7072501	15.623247	0.1264796	43.645097	0.1264796	26446	0.054175966
1	144158300	144159315	MGP_C57BL6NJ_G0016927	Shisa4	1:144158300-144159315	5.9292898	31.775356	0.27511739	88.767622	0.27511739	5268	0.23517597
1	144164935	144165623	MGP_C57BL6NJ_G0016927	Shisa4	1:144164935-144165623	3.72844	35.796111	0.17485083	100	0.17485083	497	0.16843102
1	144168653	144168820	MGP_C57BL6NJ_G0016927	Shisa4	1:144168653-144168820	3.11532	35.796111	0.14609764	100	0.14609764	4071	0.14073353
1	144170480	144170872	MGP_C57BL6NJ_G0016927	Shisa4	1:144170480-144170872	2.8085101	31.340891	0.11116672	87.553899	0.11116672	5898	0.098881181
1	144203062	144203655	MGP_C57BL6NJ_G0016927	Shisa4	1:144203062-144203655	8.4886703	8.5064193	0.097323373	23.763529	0.097323373	38480	0.02244596
1	54570264	54571174	MGP_C57BL6NJ_G0016402	Hibch	1:54570264-54571174	13.57763	41.443252	0.99171031	100	0.99171031	14760.833	0.65851184
1	54578258	54578526	MGP_C57BL6NJ_G0016402	Hibch	1:54578258-54578526	5.4917998	38.787225	0.4105816	93.59117	0.4105816	15333.333	0.26616811
1	183884270	183885160	MGP_C57BL6NJ_G0017180	Pex19	1:183884270-183885160	8.5552397	59.695792	0.39679621	100	0.39679621	1128.6667	0.59918266
1	183891615	183891986	MGP_C57BL6NJ_G0017180	Pex19	1:183891615-183891986	3.7658	37.674413	0.14169905	63.110668	0.14169905	5721	0.13709716
1	183907009	183907897	MGP_C57BL6NJ_G0017180	Pex19	1:183907009-183907897	15.25259	19.969179	0.2699509	33.451568	0.2699509	21062.333	0.13167916
