Ensembl ID	Gene Name	chr	TSS	#Enhancer	Avg_EnhancerActivity	Avg_EnhancerContact	Avg_EnhancerDistance	Failure
MGP_C57BL6NJ_G0019315	Mrps23	11	92648888,92648911,92648924,92648924,92648944	10	6.08746	27.7332	24243	-
MGP_C57BL6NJ_G0018478	Xpo1	11	21858243,21858243,21858257,21858260,21858280,21858791,21891068	4	9.48275	42.6721	17850.9	-
MGP_C57BL6NJ_G0003023	Gm11967	11	3085434	4	23.814	0.387583	813670	-
MGP_C57BL6NJ_G0019466	Msl1	11	104501880,104502149,104502158,104505012,104506523,104510629	6	5.07032	36.4663	8363.47	-
MGP_C57BL6NJ_G0019609	Cd300lg	11	108257496,108257496,108257496,108257496	8	4.56717	31.6824	12046.5	-
MGP_C57BL6NJ_G0018683	Uqcrq	11	54406745,54406749,54406745,54406352	4	9.73521	24.519	83154.9	-
MGP_C57BL6NJ_G0018611	Btnl9	11	49705049,49704935,49688607,49704927,49704957	4	5.54566	24.2388	175329	-
MGP_C57BL6NJ_G0018413	Ogdh	11	3495594,3495602,3495627,3495629,3495946,3496133,3496566	6	7.04254	64.3979	10133	-
MGP_C57BL6NJ_G0018367	Mtfp1	11	1106183,1102757	2	17.0015	0.445734	959206	-
MGP_C57BL6NJ_G0015541	Gm11946	11	478374,479165	3	14.9428	0.445734	255256	-
MGP_C57BL6NJ_G0018780	Iba57	11	60853144,60852722,60853105	2	6.36228	54.4987	9656.33	-
MGP_C57BL6NJ_G0019705	Ddx5	11	113526077,113526039,113526033,113521207,113526012,113522602,113523606,113526730,113526428	5	6.62861	30.1836	36442.7	-
MGP_C57BL6NJ_G0018969	Acadvl	11	72631973,72627476,72631952,72629139,72631942,72631976,72631964	7	4.91918	35.6141	12212.6	-
MGP_C57BL6NJ_G0003192	Gm11716	11	114140471	5	3.51085	43.1297	12902	-
MGP_C57BL6NJ_G0019376	Spop	11	100682095,100682095,100682200,100682289,100746498	6	6.899	29.8276	45090.1	-
MGP_C57BL6NJ_G0018998	Slc25a11	11	73347374,73346226,73347794,73347294,73347215	6	5.03488	35.6396	12325.6	-
MGP_C57BL6NJ_G0018676	Vdac1	11	53251195,53251470,53265456,53265619,53278554	5	7.08045	32.5689	12553.7	-
MGP_C57BL6NJ_G0019473	Top2a	11	104791793,104791916,104759436,104759082,104764972,104770218,104789937,104791905	5	7.13684	17.6359	40185.2	-
MGP_C57BL6NJ_G0019388	Snf8	11	101377007,101377078,101377087,101396613,101396747	3	10.8574	22.2956	28239.5	-
MGP_C57BL6NJ_G0018783	Mrpl55	11	60892981,60892984,60892987,60893000,60893033	5	7.65011	41.4735	10599	-
MGP_C57BL6NJ_G0019748	Sdk2	11	121452820,121453160,121179865,121197054,121452917,121453988,121453971	6	3.69349	21.3432	162191	-
MGP_C57BL6NJ_G0020080	Bzw2	12	35342854	4	8.64974	23.0024	25562	-
MGP_C57BL6NJ_G0020140	Nfkbia	12	56169679	7	4.39238	33.413	13235.9	-
MGP_C57BL6NJ_G0020208	Dact1	12	73346920,73347020	4	6.02753	40.276	9410.25	-
MGP_C57BL6NJ_G0020201	Frmd6	12	72851324,72892673	9	5.60108	18.3942	33537.2	-
MGP_C57BL6NJ_G0020355	Tgfb3	12	89387081	7	4.68165	29.0516	186117	-
MGP_C57BL6NJ_G0020549	Gpr132	12	118899188	6	5.45526	19.7654	17399.5	-
MGP_C57BL6NJ_G0019982	Wdr35	12	6248382,6248501,6248501,6248537,6248549,6249359,6303199	7	8.51871	19.3789	58451.8	-
MGP_C57BL6NJ_G0020558	Crip2	12	119182003,119182003,119184766,119184901,119185517	8	3.94768	29.822	13412.2	-
MGP_C57BL6NJ_G0020057	Gpr22	12	30607865,30607886,30607872	6	4.28883	30.1721	139608	-
MGP_C57BL6NJ_G0020162	Fbxo33	12	60150553,60133300,60134553,60149629	3	24.0807	13.543	87769.2	-
MGP_C57BL6NJ_G0020182	Klhdc1	12	71100168,71100824,71100906,71100910	2	23.976	36.1188	69964.2	-
MGP_C57BL6NJ_G0020487	Ccdc85c	12	113762058	7	4.09893	23.8565	14633.4	-
MGP_C57BL6NJ_G0020050	Dld	12	30194259	4	9.39749	34.109	96878.8	-
MGP_C57BL6NJ_G0020540	Adssl1	12	118644450,118644452	7	4.00951	39.8074	8059.86	-
MGP_C57BL6NJ_G0019983	Ttc32	12	6310615	2	9.12826	28.5662	12267	-
MGP_C57BL6NJ_G0020349	Fos	12	88741461,88742262,88742262,88742482	6	6.88982	31.1545	15185.2	-
MGP_C57BL6NJ_G0020033	Colec11	12	27311914	6	10.9896	12.6589	143079	-
MGP_C57BL6NJ_G0020322	Coq6	12	87510371,87510682,87510710,87510744,87510753,87510755,87510757,87510778,87517445,87517445,87520021	3	8.1552	35.0716	18183.4	-
MGP_C57BL6NJ_G0020127	Cfl2	12	55474961	4	9.4265	28.2269	65693.5	-
MGP_C57BL6NJ_G0020437	Asb2	12	108298182,108269446,108272289,108270650	13	3.49186	29.1253	21804.4	-
MGP_C57BL6NJ_G0020247	Hspa2	12	78861060	3	6.10401	27.7891	14162	-
MGP_C57BL6NJ_G0020340	Dlst	12	88340968	2	7.89643	33.9502	9010	-
MGP_C57BL6NJ_G0020311	Acot1	12	87108649	4	5.25028	56.9268	8952.5	-
MGP_C57BL6NJ_G0020090	Arl4a	12	39596200,39596209,39573319,39596262,39596858	5	9.54005	13.2128	278458	-
MGP_C57BL6NJ_G0020511	Ankrd9	12	116855837,116855052,116855740,116855818,116855415,116855792,116855376	7	4.53074	39.7336	13045.3	-
MGP_C57BL6NJ_G0020319	Ptgr2	12	87419424,87419557,87419566,87419573,87419576,87419591,87419592,87419598,87419605	2	7.40631	45.8417	8206.83	-
MGP_C57BL6NJ_G0020323	Entpd5	12	87567107,87567107,87570658,87570643,87562859,87562810,87545715,87570613	6	5.3274	38.0667	108671	-
MGP_C57BL6NJ_G0005508	A630072L19Rik	12	105603154	6	3.77991	37.3439	8426.83	-
MGP_C57BL6NJ_G0020088	Dgkb	12	37230063,37346583	5	14.6549	4.47377	216384	-
MGP_C57BL6NJ_G0005527	Meg3	12	115182257,115182259,115183389,115186251,115188708,115189701,115189755,115196878	11	6.5669	1.83132	1.24375e+06	-
MGP_C57BL6NJ_G0020251	Sptb	12	79185002,79055227,79184478	7	3.56643	21.0785	78772.1	-
MGP_C57BL6NJ_G0015634	Rian	12	115252092,115252097,115252198,115269535,115269535,115274447,115282007,115283216,115283460,115293199,115295524,115295545,115296096,115299717,115300615,115301227,115301231,115301559,115307834	11	7.63225	1.31181	722788	-
MGP_C57BL6NJ_G0020269	Vti1b	12	81801921,81801702,81794403,81795632	4	9.76244	18.3584	49400.7	-
MGP_C57BL6NJ_G0020551	Nudt14	12	118974763	9	7.15954	16.017	126589	-
MGP_C57BL6NJ_G0020425	Itpk1	12	107594619,107478004,107525927,107594717	12	3.40736	16.205	57371.6	-
MGP_C57BL6NJ_G0020094	Gm7008	12	39800505,39801111,39801176	9	5.93315	13.9655	50596.6	-
MGP_C57BL6NJ_G0019971	Klhl29	12	2374378	6	20.3739	0.416222	860774	-
MGP_C57BL6NJ_G0020350	Jdp2	12	88878516,88878827,88879429	5	5.61736	19.5227	171256	-
MGP_C57BL6NJ_G0019986	Rdh14	12	7816894	1	13.3608	52.9477	0	-
MGP_C57BL6NJ_G0020457	Serpina3g	12	109315158,109315165,109315172,109315173	5	4.86074	17.256	39004	-
MGP_C57BL6NJ_G0000003	Igha	12	119309673,119309673	11	7.7183	7.93802	243581	-
MGP_C57BL6NJ_G0019984	Osr1	12	6897477	6	9.54187	25.3614	22734.3	-
MGP_C57BL6NJ_G0000391	mt-Ti	12	60193886	1	43.7801	37.5991	0	-
MGP_C57BL6NJ_G0020123	Egln3	12	54719969	3	8.91622	45.5638	1.01167e+06	-
MGP_C57BL6NJ_G0020392	Flrt2	12	99872571,99875698	9	11.07	16.044	244014	-
MGP_C57BL6NJ_G0020003	E2f6	12	14680208,14680432	5	5.71427	23.3312	14493.4	-
MGP_C57BL6NJ_G0020537	A530016L24Rik	12	118487101	5	4.24822	31.5208	6146.2	-
MGP_C57BL6NJ_G0020219	Ppm1a	12	74887500	5	9.84544	18.741	73784.4	-
MGP_C57BL6NJ_G0020351	Batf	12	88974857	7	6.72711	12.9297	337803	-
MGP_C57BL6NJ_G0021313	Rab3c	13	116063851	12	5.19785	4.90931	219031	-
MGP_C57BL6NJ_G0020829	Ripk1	13	33175920,33175957,33176431,33183255	6	10.0468	16.3712	89748.2	-
MGP_C57BL6NJ_G0021052	Fbp2	13	64850231	4	4.47988	29.3497	7369.25	-
MGP_C57BL6NJ_G0020957	Higd2a	13	55651126	5	6.51375	44.0196	11490.6	-
MGP_C57BL6NJ_G0020763	Gmnn	13	23053906,23053844,23053459,23053423,23053880	4	7.43913	32.0325	19153.2	-
MGP_C57BL6NJ_G0021342	Fst	13	120594778,120594634	7	13.5405	0.480112	605750	-
MGP_C57BL6NJ_G0021315	Plk2	13	116186460	5	8.38528	24.8584	86385	-
MGP_C57BL6NJ_G0020891	Gmpr	13	45567674,45574070,45599752	8	4.64159	25.9489	24089.5	-
MGP_C57BL6NJ_G0021063	Habp4	13	66243028	1	4.07962	143.999	193959	-
MGP_C57BL6NJ_G0021326	Plpp1	13	118809831,118809860	8	6.11669	18.1159	32919.3	-
MGP_C57BL6NJ_G0021020	Ntrk2	13	60250267,60251571	5	4.23653	20.9193	23467.9	-
MGP_C57BL6NJ_G0005579	5033430I15Rik	13	46067923,46068021	7	4.48714	25.9476	29431.6	-
MGP_C57BL6NJ_G0021129	Irx1	13	74779957	2	2.86261	42.7888	768	-
MGP_C57BL6NJ_G0020635	Gli3	13	13131892,13131908,13132380,13132637	7	5.26011	27.9285	153774	-
MGP_C57BL6NJ_G0020942	Auh	13	53849996,53839565,53849793,53849983,53849987,53844200,53849989,53844179,53839601,53850016,53844203,53844195,53849987	11	4.52063	13.4139	114139	-
MGP_C57BL6NJ_G0021322	Il6st	13	118447105,118447133,118447234,118450575,118458022,118458022,118458022	7	6.33292	28.2012	24777.1	-
MGP_C57BL6NJ_G0021229	F2rl1	13	99945684	6	4.3525	27.0936	19181.3	-
MGP_C57BL6NJ_G0021079	Uqcrb	13	69353319,69350727	1	14.6285	51.9686	1034	-
MGP_C57BL6NJ_G0021230	F2r	13	100044642	5	4.95083	45.8043	10977.2	-
MGP_C57BL6NJ_G0020640	Rala	13	15726288	1	14.3257	41.6673	0	-
MGP_C57BL6NJ_G0020839	Eci2	13	34308092,34308075,34308092,34308080,34295288,34296031,34294822,34333637,34333637,34308071,34308080,34308070,34307410	4	14.7622	13.6083	376513	-
MGP_C57BL6NJ_G0020870	Smim13	13	40993264	1	11.4366	52.4515	0	-
MGP_C57BL6NJ_G0021262	Map1b	13	104337207	2	7.22737	63.0073	1405.5	-
MGP_C57BL6NJ_G0021039	Ctla2a	13	62522296	3	7.27443	31.8711	168062	-
MGP_C57BL6NJ_G0020639	Cdk13	13	15592102	4	4.77559	32.6639	22239	-
MGP_C57BL6NJ_G0021304	3830408C21Rik	13	112543327	6	7.07978	12.8008	179255	-
MGP_C57BL6NJ_G0020647	Sfrp4	13	17453414	2	6.29919	65.2004	2181.5	-
MGP_C57BL6NJ_G0020598	Klf6	13	2560579	4	18.1131	0.44824	506817	-
MGP_C57BL6NJ_G0020613	Ryr2	13	9251425,9252011,9252011	10	4.1898	18.115	104642	-
MGP_C57BL6NJ_G0021029	Isca1	13	61286684,61286650	3	6.01553	68.4248	2296.33	-
MGP_C57BL6NJ_G0021217	Lhfpl2	13	98362917,98362953,98395307,98447706,98487485,98488449,98488667	14	5.02537	19.2455	61640.2	-
MGP_C57BL6NJ_G0021184	Cox7c	13	89754683,89756274,89754570,89756144	9	15.137	10.3471	600676	-
MGP_C57BL6NJ_G0020800	Uqcrfs1	13	29401355	4	7.42643	32.7749	11254.8	-
MGP_C57BL6NJ_G0021153	Sdha	13	77333605,77305327,77310191,77333527,77321476,77333564,77333482,77333560	4	13.354	14.5032	248354	-
MGP_C57BL6NJ_G0020765	Acot13	13	23123021	4	13.7819	30.537	12739.8	-
MGP_C57BL6NJ_G0021341	Ndufs4	13	120521327	7	13.5405	0.475469	658188	-
MGP_C57BL6NJ_G0021155	Lrrc14b	13	77349929	6	9.41582	12.1932	131863	-
MGP_C57BL6NJ_G0020632	Mrpl32	13	12224885	5	9.6735	23.1965	143706	-
MGP_C57BL6NJ_G0020954	4833439L19Rik	13	55624674,55624696,55624632,55624679,55624671,55624685,55624697,55624666	5	6.70833	47.4772	24696.8	-
MGP_C57BL6NJ_G0021197	Ckmt2	13	96022659	2	3.68158	73.4143	852	-
MGP_C57BL6NJ_G0021006	Tgfbi	13	57868841	5	4.57079	33.6635	12267.4	-
MGP_C57BL6NJ_G0020801	Dusp22	13	29524436,29524498,29524547	2	6.13586	30.3925	6743.17	-
MGP_C57BL6NJ_G0020652	Aoah	13	18664717	8	9.73192	4.67079	510813	-
MGP_C57BL6NJ_G0020855	Bmp6	13	37894324	5	4.77127	42.5062	13197.8	-
MGP_C57BL6NJ_G0021750	Dcaf11	14	52087339,52087351,52087354,52087358,52087395,52087454,52087815,52087845,52087851,52087866,52087867,52088262,52088304,52088317,52088400,52088400,52091724,52093195	5	7.66294	28.259	30246.3	-
MGP_C57BL6NJ_G0021999	Rgcc	14	77575708	7	4.35183	22.6838	11432.7	-
MGP_C57BL6NJ_G0021751	Fitm1	14	52106327	6	7.08926	32.6271	13021.3	-
MGP_C57BL6NJ_G0021997	Vwa8	14	77124102	2	5.44638	26.281	112716	-
MGP_C57BL6NJ_G0021479	Wnt5a	14	22424363,22424572,22429090,22429862,22429923	5	4.79364	26.1641	28025.2	-
MGP_C57BL6NJ_G0021397	Lrrc3b	14	8290216,8287734	8	12.3928	10.1736	290275	-
MGP_C57BL6NJ_G0002518	Trac	14	50616802,50616802	7	6.18833	19.0959	22332.7	-
MGP_C57BL6NJ_G0021415	Nudt13	14	13546408	1	12.7041	48.8775	2675	-
MGP_C57BL6NJ_G0021436	Adk	14	14332918,14357845	4	7.81209	25.7038	21400.4	-
MGP_C57BL6NJ_G0021761	Mdp1	14	52191704	3	10.5034	34.8451	10822	-
MGP_C57BL6NJ_G0021968	Esd	14	72567146,72567152,72567154,72567190,72567217,72570488,72570800,72570800,72573276,72573339	8	6.53618	9.78594	77097.2	-
MGP_C57BL6NJ_G0021471	Asb14	14	20703192,20703237,20703247,20703255,20713143	7	5.5932	16.1209	139183	-
MGP_C57BL6NJ_G0005697	Mir17hg	14	116826666	6	12.6033	15.3133	391238	-
MGP_C57BL6NJ_G0021793	Gzmb	14	52861050	6	16.6231	0.401728	353320	-
MGP_C57BL6NJ_G0021426	Synpo2l	14	13934224,13930504,13934272	8	6.37104	22.4137	19551.3	-
MGP_C57BL6NJ_G0021744	Dhrs4	14	51995327	4	6.30095	25.1242	33629.8	-
MGP_C57BL6NJ_G0021561	Ldb3	14	29018072,29018146,29018146,29018146,29007814,29018146	7	4.62127	22.3895	19728.9	-
MGP_C57BL6NJ_G0021966	Sucla2	14	71314426,71314602,71332529,71356379,71361277	3	13.4425	12.6401	48519.7	-
MGP_C57BL6NJ_G0005671	Gm16617	14	48032684	7	5.36905	13.798	35173.6	-
MGP_C57BL6NJ_G0021506	Tnnc1	14	25351484,25351502,25351504	7	4.13549	32.3116	11968.9	-
MGP_C57BL6NJ_G0021525	Timm23	14	26452652,26452577	2	9.91792	48.5703	70014.8	-
MGP_C57BL6NJ_G0021942	Phyhip	14	68021085,68022132	6	4.63383	30.7462	9152.58	-
MGP_C57BL6NJ_G0021948	Nudt18	14	68146916	6	5.46543	33.8261	10730.8	-
MGP_C57BL6NJ_G0021896	Chrna2	14	63585631,63591525	4	4.98977	45.3022	7670.5	-
MGP_C57BL6NJ_G0021876	Msra	14	61781060	2	11.365	11.1894	113333	-
MGP_C57BL6NJ_G0021683	Ndrg2	14	47948199,47948199	9	7.53219	17.2673	33625.4	-
MGP_C57BL6NJ_G0021853	Ints6	14	59965010,59964556	2	6.59161	25.6953	97271.5	-
MGP_C57BL6NJ_G0021913	Nefl	14	65690286	6	5.12123	4.88813	264601	-
MGP_C57BL6NJ_G0021403	Nr1d2	14	11230480,11230275	4	5.35491	19.3826	12819.1	-
MGP_C57BL6NJ_G0021553	Syt15	14	28621248,28621699,28621700	4	4.94261	26.86	33198	-
MGP_C57BL6NJ_G0021527	Ogdhl	14	26590505,26590518	4	4.0027	40.8935	14236.4	-
MGP_C57BL6NJ_G0021985	Tsc22d1	14	74443536,74444162,74444689,74446929,74447223,74447226,74447403,74467463,74468630,74509410,74523598,74524275,74540685,74540949,74541001,74541569	10	5.46402	10.4087	105617	-
MGP_C57BL6NJ_G0021481	Lrtm1	14	22981098	4	5.07461	32.2655	10540.2	-
MGP_C57BL6NJ_G0021494	Itih4	14	24999052,24999078,24999078,24999097,25015093	9	4.8515	17.5885	88629.7	-
MGP_C57BL6NJ_G0021895	Ephx2	14	63574227	4	5.10745	25.566	13783.8	-
MGP_C57BL6NJ_G0021891	Scara3	14	63388277	10	5.31644	9.64642	201244	-
MGP_C57BL6NJ_G0021597	Bmp4	14	41803352,41803233,41803218	7	9.73618	0.390097	655863	-
MGP_C57BL6NJ_G0021841	Sgcg	14	58347933,58347867,58317655	5	3.63343	19.5574	31856.7	-
MGP_C57BL6NJ_G0021811	Eef1akmt1	14	54323641	2	9.66199	50.9023	7305	-
MGP_C57BL6NJ_G0021543	Gdf10	14	28299965	3	4.96877	23.9782	20169	-
MGP_C57BL6NJ_G0021469	Pde12	14	20473206	2	11.3522	38.0503	15644	-
MGP_C57BL6NJ_G0021451	Ppif	14	19199877,19199893	5	4.87298	47.1997	29577.6	-
MGP_C57BL6NJ_G0022075	Clybl	14	124678506	1	10.9429	56.6004	0	-
MGP_C57BL6NJ_G0003330	2810402E24Rik	14	13906968	2	7.04042	34.3263	4939	-
MGP_C57BL6NJ_G0021870	Sox7	14	61238383	8	4.03372	24.7418	26699.8	-
MGP_C57BL6NJ_G0021818	Micu2	14	54797274	4	6.06936	35.5296	32549.2	-
MGP_C57BL6NJ_G0021373	Pdhb	14	521734	10	12.8015	0.401728	130989	-
MGP_C57BL6NJ_G0022384	Plec	15	79107024,79118434,79115590,79142028,79107199,79140147,79107199,79115591,79107971,79105573,79103074,79095407,79115590,79142695,79107199,79117522,79143220,79107971,79118434,79143224	11	3.90734	46.9303	19420.1	-
MGP_C57BL6NJ_G0015700	Gm15609	15	94027873	6	2.91906	26.9808	10271	-
MGP_C57BL6NJ_G0022087	Ccdc152	15	196029	12	10.5929	0.452473	403806	-
MGP_C57BL6NJ_G0022833	Tarbp2	15	108605932,108606113,108606141,108606159,108606184,108606243,108606254,108606412,108606485,108606488,108608726	1	17.5169	0.452473	810663	-
MGP_C57BL6NJ_G0022534	Aco2	15	85579581,85579756,85579756,85614515,85614795,85617831	14	5.19654	17.9758	34212.8	-
MGP_C57BL6NJ_G0022570	Cyb5r3	15	87080216,87078130,87077801	6	5.0803	30.9574	18242.8	-
MGP_C57BL6NJ_G0022361	Gpihbp1	15	78455533,78455535,78455559,78455573,78455573	6	6.29153	44.2415	28348.6	-
MGP_C57BL6NJ_G0022697	Ccdc184	15	103547539	5	5.92363	50.3359	10327	-
MGP_C57BL6NJ_G0022342	Lynx1	15	77352715,77352683,77352693	6	4.14375	54.7704	9174.67	-
MGP_C57BL6NJ_G0022098	Gm10250	15	2120893	4	13.0537	0.422737	740109	-
MGP_C57BL6NJ_G0022536	Csdc2	15	85645840,85646063,85656557,85657787	9	6.22237	23.2276	50620.5	-
MGP_C57BL6NJ_G0022574	Ttll1	15	87467727,87467629,87467719	5	5.52683	22.7965	14297.9	-
MGP_C57BL6NJ_G0022501	Pdgfb	15	83477606	9	3.0403	43.1162	13881.4	-
MGP_C57BL6NJ_G0022503	Syngr1	15	83567109,83567119,83575589,83594874	5	5.57167	35.0149	84800.6	-
MGP_C57BL6NJ_G0022442	Txn2	15	81126754,81140083,81138922,81138805,81140045,81138812,81140051,81140074	8	4.29736	39.4923	13414.1	-
MGP_C57BL6NJ_G0022427	Apol6	15	80055893,80056239,80056440,80056442,80056651,80063110	11	4.87493	23.4139	40564.1	-
MGP_C57BL6NJ_G0022554	Ndufa6	15	86110637	4	7.87844	64.7451	4840.25	-
MGP_C57BL6NJ_G0022163	Otulin	15	26755106	8	7.51857	17.4197	28141.4	-
MGP_C57BL6NJ_G0022228	Abra	15	41968772	2	4.84212	47.5722	1168.5	-
MGP_C57BL6NJ_G0015688	9930014A18Rik	15	62375416,62376098,62376547,62377486	5	6.80994	25.7388	13640.5	-
MGP_C57BL6NJ_G0022194	Cox6c	15	35601377,35604292,35603691,35604253,35604055	8	4.43818	23.9732	15260.1	-
MGP_C57BL6NJ_G0022681	Slc38a2	15	101932026	5	5.23489	40.8857	6868.2	-
MGP_C57BL6NJ_G0022291	Trib1	15	61139318,61139621	6	6.08265	15.2483	36202.8	-
MGP_C57BL6NJ_G0022675	A130051J06Rik	15	100937548	6	6.16579	32.6879	16449	-
MGP_C57BL6NJ_G0022246	Aard	15	52996640	7	9.02867	7.06263	261750	-
MGP_C57BL6NJ_G0022696	Asb8	15	103544185,103522977,103522930,103544120	6	6.65741	40.5307	14920	-
MGP_C57BL6NJ_G0022665	Zcrb1	15	98272436,98272469,98265318,98265515,98262290,98265805,98272469,98272408	6	7.50598	29.3646	58743.5	-
MGP_C57BL6NJ_G0022295	Myc	15	63628035,63629693,63629866,63629924,63630224,63631336,63631724	6	6.0793	29.8291	163385	-
MGP_C57BL6NJ_G0022392	Cyc1	15	79266709	5	8.25438	35.4843	15284.6	-
MGP_C57BL6NJ_G0022286	Ndufb9	15	60386673	5	4.29759	23.6466	18080.4	-
MGP_C57BL6NJ_G0022523	Rbx1	15	85100868	2	7.83971	36.8349	7442	-
MGP_C57BL6NJ_G0022695	Pfkm	15	103469277	4	9.23755	33.8874	22717.2	-
MGP_C57BL6NJ_G0022116	Nadk2	15	6359863,6359863,6359863,6359863,6360282,6360288,6377733,6392789,6395621	5	7.33561	20.0953	41275.6	-
MGP_C57BL6NJ_G0022133	Amacr	15	8455013	2	12.148	34.3328	76247	-
MGP_C57BL6NJ_G0022095	C7	15	2045218	4	13.4266	0.416188	995913	-
MGP_C57BL6NJ_G0022142	1810049J17Rik	15	9905765	4	5.16455	41.2248	7774.5	-
MGP_C57BL6NJ_G0022265	Has2	15	57965651	9	11.2187	17.9734	117705	-
MGP_C57BL6NJ_G0022288	Sqle	15	60790542,60790546,60790572,60801008	5	9.12997	12.9306	191577	-
MGP_C57BL6NJ_G0022553	Smdt1	15	86093319,86095346,86102119,86102179,86103385	5	8.04598	57.3591	8586.56	-
MGP_C57BL6NJ_G0022256	Enpp2	15	56068474,56068330,56068346,56068289	6	9.45104	10.926	142695	-
MGP_C57BL6NJ_G0022426	Mb	15	80021914,80061029,80021854	11	4.88584	35.9319	27124.6	-
MGP_C57BL6NJ_G0022281	Tmem65	15	60277545	3	6.97141	35.7041	16839.7	-
MGP_C57BL6NJ_G0022237	Pkhd1l1	15	44743415,44743415,44743415	6	10.2353	14.5434	271091	-
MGP_C57BL6NJ_G0022100	Ttc33	15	2199129,2199539,2200778	3	12.1223	0.452473	554079	-
MGP_C57BL6NJ_G0022162	Ank	15	26579698,26691463	8	4.32778	15.2372	57542.5	-
MGP_C57BL6NJ_G0022909	Abat	16	5314101,5314153,5314155,5314157,5383420,5394007,5427507	3	10.1679	17.5531	57494.8	-
MGP_C57BL6NJ_G0022969	Spidr	16	13414120	4	10.4901	18.0588	110442	-
MGP_C57BL6NJ_G0023025	Comt	16	15915873,15934427,15933960,15915873	7	5.3723	29.2393	17510.9	-
MGP_C57BL6NJ_G0022958	Myh11	16	11490775,11477280	2	10.5819	33.4532	19936.8	-
MGP_C57BL6NJ_G0023230	Timmdc1	16	37899461,37899439	3	10.606	33.5934	15000.3	-
MGP_C57BL6NJ_G0023216	Ndufb4	16	36976722,36971628	2	8.6224	37.2292	19942.8	-
MGP_C57BL6NJ_G0022900	Ppl	16	1751573	1	12.8526	0.48127	124492	-
MGP_C57BL6NJ_G0023386	Atp5j	16	88190888,88185462,88192152,88192274,88188256,88192251,88190525,88191947,88191804,88191654,88191481,88192178	6	7.23425	21.1937	248252	-
MGP_C57BL6NJ_G0023226	Popdc2	16	37726941,37726977,37733542,37734162,37736734	11	5.42449	30.9241	14462.7	-
MGP_C57BL6NJ_G0023304	Abi3bp	16	57174692,57174692,57174692,57174692,57174760	4	5.92329	28.3345	13568.3	-
MGP_C57BL6NJ_G0023139	Pigz	16	30587887,30587979,30588018,30610334	5	6.70489	19.9903	89150.9	-
MGP_C57BL6NJ_G0023441	Sod1	16	94102668	5	6.91823	28.4336	52842.6	-
MGP_C57BL6NJ_G0023513	Zbtb21	16	102524665,102524665,102524665	14	10.0979	0.48127	204067	-
MGP_C57BL6NJ_G0023037	Mrpl40	16	16460195,16459967	5	7.26429	25.3727	34471.8	-
MGP_C57BL6NJ_G0023254	Nepro	16	44479225,44479281,44479281,44481091,44482043	7	6.60404	22.8681	77058.9	-
MGP_C57BL6NJ_G0023469	Slc5a3	16	96104678,96124417	5	5.43503	19.5253	30652.3	-
MGP_C57BL6NJ_G0022957	Nde1	16	11356871,11356883,11356894,11356900,11356941,11356945,11372310,11381886	2	11.3997	54.9729	7503.62	-
MGP_C57BL6NJ_G0023390	Adamts1	16	89240246,89238614,89236771	8	6.33632	30.6536	33974.5	-
MGP_C57BL6NJ_G0023023	Tango2	16	15816614,15837513,15795623,15802931,15804956,15841449,15837488,15816615,15816615,15841429	7	5.4053	19.9886	20669.7	-
MGP_C57BL6NJ_G0022908	Mettl22	16	5257889,5257892,5257905,5273081,5274349	2	9.17087	39.2041	11796.5	-
MGP_C57BL6NJ_G0023166	Iqcg	16	31911851,31835393,31911879,31911846	4	7.75864	48.4693	30674.2	-
MGP_C57BL6NJ_G0023059	Eif2b5	16	18170589,18178113	4	6.65704	40.8743	11363.2	-
MGP_C57BL6NJ_G0003444	Tnk2os	16	31423111	8	3.35261	37.7987	9329.5	-
MGP_C57BL6NJ_G0023476	Runx1	16	96922980,96786233,96785030,96784400,96786230,96922609,96922905	5	4.4929	24.1808	86023.4	-
MGP_C57BL6NJ_G0023465	Atp5o	16	95955043,95959748,95954745,95959607,95959335,95959479,95959612	5	7.71838	29.4717	136492	-
MGP_C57BL6NJ_G0023073	Chrd	16	18440170,18440170,18440170,18443249	6	6.41316	25.3416	11646.6	-
MGP_C57BL6NJ_G0023398	Bach1	16	91300378,91300417,91325779	8	5.25106	28.2814	20806.2	-
MGP_C57BL6NJ_G0023374	Nrip1	16	78902742,78901964,78850698,78901952,78901955,78901964	8	5.55835	13.8098	54206.9	-
MGP_C57BL6NJ_G0023032	Cldn5	16	16351105	8	4.99507	18.2043	52872.2	-
MGP_C57BL6NJ_G0023140	0610012G03Rik	16	30616812	3	6.80844	37.1347	19388.7	-
MGP_C57BL6NJ_G0023078	Ehhadh	16	19634629	2	12.1706	48.2228	4288	-
MGP_C57BL6NJ_G0023313	Cmss1	16	58335488	3	5.77581	36.6969	20168.7	-
MGP_C57BL6NJ_G0023299	Zbtb11	16	56611383,56626407,56644425	10	15.8909	9.5578	125618	-
MGP_C57BL6NJ_G0023234	B4galt4	16	38135611,38135625,38160984,38163070	7	6.02275	23.686	23341.2	-
MGP_C57BL6NJ_G0022884	Vasn	16	1221709,1221736	4	15.1021	0.468433	893531	-
MGP_C57BL6NJ_G0023459	Ifngr2	16	95558060,95558135,95574484	7	3.53129	44.9491	8575	-
MGP_C57BL6NJ_G0022933	Litaf	16	7994495,7975242,8075584,7994445	11	4.95905	16.6892	40591	-
